name,ncpus,bytes/word,COPY,SCALE,ADD,TRIAD,Clock,FP-OP/clock,shared_memory,distributed_memory,Uniprocessor,Other,result_type,obsolete,type,date,link
SGI_Origin2000-195_1_per_node,4,8,1136.,1180.,1240.,1283.,195.0,2.0,Y,N,N,N,E,N,N,1996.10.07,
SGI_Origin2000-250,256,8,42824.2,43213.5,48285.8,49275.5,250.,2.0,Y,N,N,N,S,N,N,1999.03.02,1999/0008.html
SGI_Origin2000-250,64,8,11400,11800,12700,12300,250.,2.0,Y,N,N,N,S,N,N,1998.02.16,
SGI_Origin2000-250,32,8,5730,5950,6420,6760,250.,2.0,Y,N,N,N,S,N,N,1998.02.16,
SGI_Origin2000-250,16,8,2910,3000,3200,3280,250.,2.0,Y,N,N,N,S,N,N,1998.02.16,
SGI_Origin2000-250,8,8,1430,1500,1520,1660,250.,2.0,Y,N,N,N,S,N,N,1998.02.16,
SGI_Origin2000-250,4,8,747,813,906,786,250.,2.0,Y,N,N,N,S,N,N,1998.02.16,
SGI_Origin2000-250,2,8,361,375,403,426,250.,2.0,Y,N,N,N,S,N,N,1998.02.16,
SGI_Origin2000-250,1,8,332.,343.,357.,358.,250.,2.0,Y,N,N,N,S,N,N,1998.02.16,
SGI_Origin2000-250_1_per_node,32,8,10800,10700,11400,10900,250.,2.0,Y,N,N,N,E,N,N,1998.02.16,
SGI_Origin2000-250_1_per_node,16,8,5560,5450,5670,5240,250.,2.0,Y,N,N,N,E,N,N,1998.02.16,
SGI_Origin2000-250_1_per_node,8,8,2570,2700,2850,2740,250.,2.0,Y,N,N,N,E,N,N,1998.02.16,
SGI_Origin2000-250_1_per_node,4,8,1280,1350,1410,1510,250.,2.0,Y,N,N,N,E,N,N,1998.02.16,
SGI_Origin2000-250_1_per_node,2,8,664,680,689,714,250.,2.0,Y,N,N,N,E,N,N,1998.02.16,
SGI_Origin2000-300,128,8,23846,23437,26365,26729,300.,2.0,Y,N,N,N,S,N,N,1999.06.01,
SGI_Origin2000-300,64,8,12052,11787,13283,13477,300.,2.0,Y,N,N,N,S,N,N,1999.06.01,
SGI_Origin2000-300,32,8,6294,6245,6669,6627,300.,2.0,Y,N,N,N,S,N,N,1999.06.01,
SGI_Origin2000-300,16,8,3236,3001,3619,3636,300.,2.0,Y,N,N,N,S,N,N,1999.06.01,
SGI_Origin2000-300,8,8,1556,1503,1745,1766,300.,2.0,Y,N,N,N,S,N,N,1999.06.01,
SGI_Origin2000-300,4,8,759,754,852,854,300.,2.0,Y,N,N,N,S,N,N,1999.06.01,
SGI_Origin2000-300,2,8,383,373,414,422,300.,2.0,Y,N,N,N,S,N,N,1999.06.01,
SGI_Origin2000-300,1,8,336,334,387,388,300.,2.0,Y,N,N,N,S,N,N,1999.06.01,
SGI_Origin200_180,2,8,343.0,343.0,357.0,358.0,180.0,2.0,Y,N,N,N,S,N,N,1996.10.07,
SGI_Origin200_180,1,8,277.0,277.0,285.0,286.0,180.0,2.0,Y,N,N,N,S,N,N,1996.10.07,
SGI_Origin200_225,4,8,632.4,662.9,695.3,721.7,225.0,2.0,Y,N,N,N,S,N,N,1998.06.30,
SGI_Origin200_225,2,8,330.7,334.7,355.8,360.5,225.0,2.0,Y,N,N,N,S,N,N,1998.06.30,
SGI_Origin200_225,1,8,303.5,316.1,327.8,330.2,225.0,2.0,Y,N,N,N,S,N,N,1997.08.28,
SGI_Origin300-500,32,8,10773.2,10504.3,12322.1,11834.1,500.0,2.0,Y,N,N,N,S,N,N,2002.01.22,2002/0002.html
SGI_Origin300-500,16,8,5512.3,5505.9,6178.2,6417.2,500.0,2.0,Y,N,N,N,S,N,N,2002.01.22,2002/0001.html
SGI_Origin300-500,8,8,2831.7,2808.8,3145.3,3173.3,500.0,2.0,Y,N,N,N,S,N,N,2002.01.22,2002/0000.html
SGI_Origin3800-400,128,8,43264.8,42975.2,50937.0,50562.2,400.,2.0,Y,N,N,N,S,N,N,2000.08.25,2000/0030.html
SGI_Origin3800-400,64,8,21824.3,21935.1,24816.0,25201.7,400.,2.0,Y,N,N,N,S,N,N,2000.08.25,2000/0031.html
SGI_Origin3800-400,32,8,11026.9,10916.7,12813.3,12538.7,400.,2.0,Y,N,N,N,S,N,N,2000.08.25,2000/0032.html
SGI_Origin3800-400,16,8,5534.4,5493.7,6438.6,6397.9,400.,2.0,Y,N,N,N,S,N,N,2000.08.25,2000/0033.html
SGI_Origin3800-400,8,8,2855.4,2828.6,3231.3,3347.2,400.,2.0,Y,N,N,N,S,N,N,2000.08.25,2000/0034.html
SGI_Origin3800-400,4,8,1400.6,1403.1,1551.5,1574.3,400.,2.0,Y,N,N,N,S,N,N,2000.08.25,2000/0035.html
SGI_Origin3800-500,256,8,87019.5,85514.4,101695.6,99680.2,500.0,2.0,Y,N,N,N,S,N,N,2001.05.17,2001/0014.html
SGI_Pow_Chal_2_banks,1,8,131.0,131.9,129.3,129.1,75.0,4.0,Y,N,N,N,S,Y,N,1994.10.28,
SGI_Power_Chal_75,8,8,661.0,578.9,660.8,749.3,75.0,4.0,Y,N,N,N,S,N,N,1995.01.24,
SGI_Power_Chal_75,6,8,571.4,538.7,602.0,647.1,75.0,4.0,Y,N,N,N,S,N,N,1995.01.24,
SGI_Power_Chal_75,4,8,439.8,407.8,463.1,478.8,75.0,4.0,Y,N,N,N,S,N,N,1995.01.24,
SGI_Power_Chal_75,2,8,234.8,222.8,252.3,254.8,75.0,4.0,Y,N,N,N,S,N,N,1995.01.24,
SGI_Power_Chal_75,1,8,134.9,134.8,134.8,134.8,75.0,4.0,Y,N,N,N,S,N,N,1994.10.28,
SGI_Power_Chal_90,1,8,142.1,141.9,144.3,142.2,90.0,4.0,Y,N,N,N,S,N,N,1995.10.26,
SGI_Power_Chall_10K,6,8,593.4,576.8,622.4,670.8,195.0,2.0,Y,N,N,N,S,N,N,1996.09.16,
SGI_Power_Chall_10K,5,8,593.1,566.0,603.9,644.3,195.0,2.0,Y,N,N,N,S,N,N,1996.09.16,
SGI_Power_Chall_10K,4,8,537.8,536.7,558.3,583.2,195.0,2.0,Y,N,N,N,S,N,N,1996.09.16,
SGI_Power_Chall_10K,3,8,463.2,460.9,458.8,480.0,195.0,2.0,Y,N,N,N,S,N,N,1996.09.16,
SGI_Power_Chall_10K,2,8,351.2,338.1,342.5,348.1,195.0,2.0,Y,N,N,N,S,N,N,1996.09.16,
SGI_Power_Chall_10K,1,8,172.7,180.7,191.4,193.9,195.0,2.0,Y,N,N,N,S,N,N,1996.09.16,
SGI_Power_Indigo2,1,8,85.7,85.8,82.2,82.1,75.0,4.0,N,N,Y,N,S,N,N,1995.04.28,
SS1000-4xSM51,4,8,118.8,121.7,127.6,132.0,50.0,1.0,Y,N,N,N,S,N,N,1995.07.05,
Stardent_P3,3,8,228.6,246.2,246.2,200.0,30.0,1.0,Y,N,N,N,S,N,N,1991.10.02,
Stardent_P3,1,8,83.1,78.0,78.0,70.1,30.0,1.0,Y,N,N,N,S,N,N,1991.10.02,
Stardent_ST2000,1,8,163.8,163.8,179.8,179.8,25.0,1.0,N,N,Y,N,S,N,N,1991.10.02,1991/0043.html
Stardent_Vistra_800b,1,8,147.7,147.7,115.2,115.2,40.0,1.0,N,N,Y,N,S,N,N,1991.10.02,1991/0043.html
Sun_3-180_(Sun_fpu),1,8,4.9,3.5,3.9,3.5,16.7,1.0,N,N,Y,N,S,N,N,1995.11.30,
Sun_3-180_(no_fpu),1,8,5.1,0.2,0.5,0.2,16.7,1.0,N,N,Y,N,S,N,N,1995.11.30,
Sun_3-60_(68881),1,8,6.5,1.4,1.8,1.5,20.0,1.0,N,N,Y,N,S,N,N,1995.11.30,
Sun_3-60_(no_fpu),1,8,6.9,0.3,0.6,0.3,20.0,1.0,N,N,Y,N,S,N,N,1995.11.30,
Sun_3-80_(68881),1,8,4.6,1.6,2.1,1.9,25.0,1.0,N,N,Y,N,S,N,N,1995.11.30,
Sun_3-80_(no_fpu),1,8,6.0,0.3,0.5,0.2,25.0,1.0,N,N,Y,N,S,N,N,1995.11.30,
Sun_4-280,1,8,9.6,7.4,9.8,7.4,16.7,1.0,N,N,Y,N,S,N,N,1995.11.30,
Sun_4-490,1,4,25.8,14.0,23.1,16.2,33.0,1.0,Y,N,N,N,S,N,N,1991.09.30,
Sun_4-490,1,8,25.0,25.8,25.5,24.5,33.0,1.0,Y,N,N,N,S,N,N,1991.09.30,
Sun_670,1,4,21.1,21.1,22.2,24.0,40.0,1.0,Y,N,N,N,S,N,N,1991.10.01,1991/0028.html
Sun_670,1,8,28.2,32.0,30.0,30.0,40.0,1.0,Y,N,N,N,S,N,N,1991.10.01,1991/0028.html
Sun_Blade_1750,1,8,809.2,814.8,931.4,890.8,750.0,2.0,Y,N,N,N,S,N,N,2000.11.19,2000/0038.html
Sun_F15K,72,8,54665.4,47703.7,46090.7,50724.3,1050.0,2.0,Y,N,N,N,S,N,N,2002.05.08,2002/0010.html
Sun_F25K-1050-72chip,144,8,68184.1,67462.7,75402.7,76097.8,1050.0,2.0,Y,N,N,N,S,N,N,2004.02.20,2004/0005.html
Sun_F25K-1050-64chip,128,8,60412.3,59495.2,66334.7,66506.4,1050.0,2.0,Y,N,N,N,S,N,N,2004.02.20,2004/0005.html
Sun_F25K-1050-48chip,96,8,44285.8,43229.0,48548.7,48806.3,1050.0,2.0,Y,N,N,N,S,N,N,2004.02.20,2004/0005.html
Sun_F25K-1050-36chip,72,8,32221.8,31501.6,35419.3,35792.9,1050.0,2.0,Y,N,N,N,S,N,N,2004.02.20,2004/0005.html
Sun_F25K-1050-32chip,64,8,28074.0,27606.2,31248.8,31306.0,1050.0,2.0,Y,N,N,N,S,N,N,2004.02.20,2004/0005.html
Sun_F25K-1050-24chip,48,8,21156.6,20601.5,23097.2,23064.0,1050.0,2.0,Y,N,N,N,S,N,N,2004.02.20,2004/0005.html
Sun_F25K-1050-12chip,24,8,10729.7,10353.5,11653.0,11631.1,1050.0,2.0,Y,N,N,N,S,N,N,2004.02.20,2004/0005.html
Sun_IPC,1,8,16.0,10.7,14.7,12.2,25.0,1.0,N,N,Y,N,S,N,N,1995.11.30,
Sun_SC2000E,20,8,426.9,364.8,456.2,408.2,85.0,1.0,Y,N,N,N,S,N,N,1996.04.22,
Sun_SC2000E,16,8,330.2,289.5,351.1,323.2,85.0,1.0,Y,N,N,N,S,N,N,1996.04.22,
Sun_SC2000E,14,8,283.5,252.3,307.5,286.3,85.0,1.0,Y,N,N,N,S,N,N,1996.04.22,
Sun_SC2000E,12,8,237.2,214.3,257.6,240.9,85.0,1.0,Y,N,N,N,S,N,N,1996.04.22,
Sun_SC2000E,8,8,140.9,131.9,153.1,147.8,85.0,1.0,Y,N,N,N,S,N,N,1996.04.22,
Sun_SC2000E,6,8,130.2,128.0,150.0,135.4,85.0,1.0,Y,N,N,N,S,N,N,1996.04.22,
Sun_SC2000E,4,8,111.6,118.8,128.8,125.7,85.0,1.0,Y,N,N,N,S,N,N,1996.04.22,
Sun_SC2000E,2,8,66.4,53.6,57.0,70.1,85.0,1.0,Y,N,N,N,S,N,N,1996.04.22,
Sun_SC2000E,1,8,32.2,29.5,36.5,33.4,85.0,1.0,Y,N,N,N,S,N,N,1996.04.22,
Sun_SC2000_autopar,6,8,107.2,124.3,147.9,120.3,50.0,1.0,Y,N,N,N,S,Y,N,1994.11.11,
Sun_SC2000_autopar,5,8,127.6,127.6,138.2,142.7,50.0,1.0,Y,N,N,N,S,Y,N,1994.11.11,
Sun_SC2000_autopar,4,8,112.7,113.9,121.4,125.4,50.0,1.0,Y,N,N,N,S,Y,N,1994.11.11,
Sun_SC2000_autopar,3,8,92.6,92.4,99.1,102.0,50.0,1.0,Y,N,N,N,S,Y,N,1994.11.11,
Sun_SC2000_autopar,2,8,66.8,66.8,70.3,72.7,50.0,1.0,Y,N,N,N,S,Y,N,1994.11.11,
Sun_SC2000_autopar,1,8,35.3,35.3,36.1,36.7,50.0,1.0,Y,N,N,N,S,Y,N,1994.11.11,
Sun_SC_2000_aggregate,6,8,164.4,166.4,172.5,170.9,50.0,1.0,Y,N,N,N,S,Y,N,1994.05.21,
Sun_SC_2000_aggregate,4,8,122.3,125.4,127.9,128.5,50.0,1.0,Y,N,N,N,S,Y,N,1994.05.21,
Sun_SC_2000_aggregate,2,8,66.5,68.2,71.0,70.0,50.0,1.0,Y,N,N,N,S,Y,N,1994.05.21,
Sun_SC_2000_aggregate,1,8,33.4,35.3,36.2,35.9,50.0,1.0,Y,N,N,N,S,Y,N,1994.05.21,
Sun_SPARC_Enterprise_M9000,128,8,224401,223113,224271,227059,2150.,4.0,Y,N,N,N,S,N,N,2007.04.17,2007/0010.html
Sun_SPARC_Enterprise_M9000,64,8,114920,114618,130035,134369,2150.,4.0,Y,N,N,N,S,N,N,2007.04.17,2007/0010.html
Sun_SPARC_Enterprise_M8000,32,8,60313.6,60230.8,69301.1,69629.9,2150.,4.0,Y,N,N,N,S,N,N,2007.04.17,2007/0010.html
Sun_SPARC_Enterprise_M5000,16,8,24831.2,24791.2,25239.3,25292.3,2150.,4.0,Y,N,N,N,S,N,N,2007.04.17,2007/0010.html
Sun_SPARC_Enterprise_M4000,8,8,12566.4,12539.2,12708.7,12709.3,2150.,4.0,Y,N,N,N,S,N,N,2007.04.17,2007/0010.html
Sun_SS1-,1,4,12.9,8.7,12.2,8.3,20.0,1.0,N,N,Y,N,S,N,N,1991.09.30,
Sun_SS1-,1,8,14.1,12.3,13.6,13.1,20.0,1.0,N,N,Y,N,S,N,N,1991.09.30,
Sun_SS10-20,1,8,42.9,46.5,51.7,46.7,0.0,1.0,N,N,Y,N,S,N,N,1996.03.05,
Sun_SS10-30,1,4,33.9,41.7,39.0,34.1,36.0,1.0,N,N,Y,N,S,N,N,1993.05.11,
Sun_SS10-30,1,8,48.1,49.7,57.0,57.0,36.0,1.0,N,N,Y,N,S,N,N,1996.03.05,
Sun_SS10-41,2,8,48.0,48.0,48.0,48.0,50.0,1.0,Y,N,N,N,S,N,N,1993.10.27,
Sun_SS10-41,1,4,34.3,38.4,36.9,37.9,50.0,1.0,Y,N,N,N,S,N,N,1993.04.19,
Sun_SS10-41,1,8,48.0,48.0,54.0,54.0,50.0,1.0,Y,N,N,N,S,N,N,1993.10.27,
Sun_SS20----,1,8,55.2,56.0,59.7,57.0,60.0,1.0,N,N,Y,N,S,N,N,1995.05.04,
Sun_SS20-502,2,8,72.5,74.2,86.3,85.8,0.0,1.0,Y,N,N,N,S,N,N,1996.03.05,
Sun_SS20-502,2,8,82.9,78.7,92.7,91.7,60.0,1.0,N,N,Y,N,S,N,N,1997.04.17,
Sun_SS20-502,1,8,68.1,53.4,76.4,67.7,60.0,1.0,N,N,Y,N,S,N,N,1997.04.17,
Sun_SS20-502,1,8,70.7,73.5,84.2,84.2,0.0,1.0,Y,N,N,N,S,N,N,1996.03.05,
Sun_SS20-51,1,8,47.5,47.5,47.4,46.8,0.0,1.0,Y,N,N,N,S,N,N,1996.03.05,
Sun_SS20-61-,1,8,55.0,55.7,59.6,56.8,60.0,1.0,Y,N,N,N,S,N,N,1995.07.05,
Sun_SS20-612,2,8,74.8,74.4,79.0,80.7,0.0,1.0,Y,N,N,N,S,N,N,1996.03.05,
Sun_SS20-71-,2,8,61.7,58.4,61.6,61.0,75.0,1.0,Y,N,N,N,S,N,N,1995.07.05,
Sun_SS20-712,2,8,80.6,78.7,85.7,85.9,0.0,1.0,Y,N,N,N,S,N,N,1996.03.05,
Sun_SS20-712,1,8,62.6,61.7,64.0,63.5,0.0,1.0,Y,N,N,N,S,N,N,1996.03.05,
Sun_SS20-81,1,8,64.4,62.8,65.8,66.6,0.0,1.0,Y,N,N,N,S,N,N,1996.03.05,
Sun_SS2_(4-75),1,4,19.0,17.4,19.4,20.7,40.0,1.0,N,N,Y,N,S,N,N,1991.10.01,1991/0039.html
Sun_SS2_(4-75),1,8,30.0,30.0,28.8,26.7,40.0,1.0,N,N,Y,N,S,N,N,1991.10.01,1991/0039.html
Sun_SS5-110,1,8,95.9,108.4,90.5,97.4,110.0,1.0,N,N,Y,N,S,N,N,1996.03.05,
Sun_SparcCenter_2000,1,8,34.4,36.7,35.2,35.0,50.0,1.0,Y,N,N,N,S,Y,N,1993.09.11,
Sun_SparcClassic,1,8,57.6,48.0,48.0,43.2,50.0,1.0,N,N,Y,N,S,N,N,1993.10.27,
Sun_SunFire_V210,1,8,798.9,951.9,852.4,905.0,1000.0,2.0,Y,N,N,N,S,N,N,2004.10.21,2004/0034.html
Sun_UE_10000,63,8,6307,6391,7203,7197,250.0,2.0,Y,N,N,N,S,N,N,1997.01.30,
Sun_UE_10000,56,8,6183,6304,7131,7128,250.0,2.0,Y,N,N,N,S,N,N,1997.01.30,
Sun_UE_10000,48,8,5961,6056,6861,6914,250.0,2.0,Y,N,N,N,S,N,N,1997.01.30,
Sun_UE_10000,40,8,5317,5374,6162,6222,250.0,2.0,Y,N,N,N,S,N,N,1997.01.30,
Sun_UE_10000,32,8,4397,4408,5166,5188,250.0,2.0,Y,N,N,N,S,N,N,1997.01.30,
Sun_UE_10000,24,8,3568,3577,4292,4305,250.0,2.0,Y,N,N,N,S,N,N,1997.01.30,
Sun_UE_10000,16,8,2371,2414,2942,2905,250.0,2.0,Y,N,N,N,S,N,N,1997.01.30,
Sun_UE_10000,8,8,1271,1270,1544,1546,250.0,2.0,Y,N,N,N,S,N,N,1997.01.30,
Sun_UE_10000,1,8,164,164,202,202,250.0,2.0,Y,N,N,N,S,N,N,1997.01.30,
Sun_UE_10000_250_assembly,63,8,10307,10180,10181,10107,250.0,2.0,Y,N,N,N,T,N,N,1997.01.30,
Sun_UE_10000_250_assembly,56,8,10250,10175,10030,9910,250.0,2.0,Y,N,N,N,T,N,N,1997.01.30,
Sun_UE_10000_250_assembly,48,8,9938,9917,9618,9373,250.0,2.0,Y,N,N,N,T,N,N,1997.01.30,
Sun_UE_10000_250_assembly,40,8,9277,9355,8877,8594,250.0,2.0,Y,N,N,N,T,N,N,1997.01.30,
Sun_UE_10000_250_assembly,32,8,7872,7987,7377,7092,250.0,2.0,Y,N,N,N,T,N,N,1997.01.30,
Sun_UE_10000_250_assembly,24,8,6720,6759,6156,5860,250.0,2.0,Y,N,N,N,T,N,N,1997.01.30,
Sun_UE_10000_250_assembly,16,8,4527,4669,4243,3944,250.0,2.0,Y,N,N,N,T,N,N,1997.01.30,
Sun_UE_10000_250_assembly,8,8,2499,2491,2252,2099,250.0,2.0,Y,N,N,N,T,N,N,1997.01.30,
Sun_UE_10000_250_assembly,1,8,325,322,288,263,250.0,2.0,Y,N,N,N,T,N,N,1997.01.30,
Sun_UE_10000_400,64,8,12141.6,7970.4,8599.0,8600.4,400.0,2.0,Y,N,N,N,S,N,N,1999.06.18,
Sun_UE_10000_400,64,8,12430.4,7222.7912,8202.1488,7607.8306,400.0,2.0,Y,N,N,N,S,Y,N,1999.06.11,
Sun_UE_10000_400,48,8,10536.3358,4950.2602,6336.5245,5940.5107,400.0,2.0,Y,N,N,N,S,N,N,1999.06.11,
Sun_UE_10000_400,32,8,6932.9629,3556.5623,4312.7981,4031.9559,400.0,2.0,Y,N,N,N,S,N,N,1999.06.11,
Sun_UE_10000_400,1,8,364.2,215.4,287.4,296.1,400.0,2.0,Y,N,N,N,S,N,N,1999.06.11,
Sun_UE_10000_400_1_per_node,16,8,4925.4124,3030.9344,3703.3682,3661.7034,400.0,2.0,Y,N,N,N,E,Y,N,1999.06.11,
Sun_UE_10000_400_1_per_node,16,8,5426.1,3492.4,3579.8,2788.6,400.0,2.0,Y,N,N,N,E,N,N,1999.06.18,
Sun_UE_10000_400_2_per_node,32,8,9053.1679,5176.1229,6260.2872,6301.5355,400.0,2.0,Y,N,N,N,E,Y,N,1999.06.11,
Sun_UE_10000_400_2_per_node,32,8,9447.8,5902.2,6097.0,5179.8,400.0,2.0,Y,N,N,N,E,N,N,1999.06.18,
Sun_UE_10000_400_2_per_node,16,8,4892.7287,2885.0024,3465.8932,3445.9909,400.0,2.0,Y,N,N,N,E,N,N,1999.06.11,
Sun_UE_10000_400_3_per_node,48,8,11730.0,7395.0,7823.1,7229.6,400.0,2.0,Y,N,N,N,E,N,N,1999.06.18,
Sun_UE_10000_400_3_per_node,48,8,12056.9571,6356.9620,7658.5054,7572.8558,400.0,2.0,Y,N,N,N,E,Y,N,1999.06.11,
Sun_UE_6000,16,8,1753.1,1746.6,1919.5,1945.1,167.0,2.0,Y,N,N,N,S,N,N,1996.04.18,
Sun_UE_6000,12,8,1641.9,1647.1,1710.4,1749.1,167.0,2.0,Y,N,N,N,S,N,N,1996.04.18,
Sun_UE_6000,8,8,1237.2,1248.9,1256.5,1299.6,167.0,2.0,Y,N,N,N,S,N,N,1996.04.18,
Sun_UE_6000,4,8,674.2,681.0,680.3,711.3,167.0,2.0,Y,N,N,N,S,N,N,1996.04.18,
Sun_UE_6000,2,8,365.7,371.9,379.8,386.4,167.0,2.0,Y,N,N,N,S,N,N,1996.04.18,
Sun_UE_6000,1,8,196.1,198.8,202.8,208.6,167.0,2.0,Y,N,N,N,S,N,N,1996.04.18,
Sun_UE_6000_assembly,16,8,2551.0,2449.9,2434.6,2434.9,167.0,2.0,Y,N,N,N,T,N,N,1996.04.25,
Sun_UE_6000_assembly,15,8,2547.6,2441.9,2381.2,2385.4,167.0,2.0,Y,N,N,N,T,N,N,1996.04.25,
Sun_UE_6000_assembly,12,8,2517.9,2371.8,2119.1,2118.7,167.0,2.0,Y,N,N,N,T,N,N,1996.04.25,
Sun_UE_6000_assembly,8,8,2202.5,1814.7,1551.7,1537.3,167.0,2.0,Y,N,N,N,T,N,N,1996.04.25,
Sun_UE_6000_assembly,4,8,1206.0,995.7,842.7,825.3,167.0,2.0,Y,N,N,N,T,N,N,1996.04.25,
Sun_UE_6000_assembly,2,8,641.8,534.1,451.2,429.3,167.0,2.0,Y,N,N,N,T,N,N,1996.04.25,
Sun_UE_6000_assembly,1,8,366.8,282.2,241.4,238.2,167.0,2.0,Y,N,N,N,T,N,N,1996.04.25,
Sun_UE_6001,12,8,1785,1750,1884,1848,250,2.0,Y,N,N,N,S,N,N,1997.04.17,
Sun_UE_6001,10,8,1653,1741,1573,1760,250,2.0,Y,N,N,N,S,N,N,1997.04.17,
Sun_UE_6001,8,8,1517,1528,1371,1501,250,2.0,Y,N,N,N,S,N,N,1997.04.17,
Sun_UE_6001,6,8,1265,1257,1116,1201,250,2.0,Y,N,N,N,S,N,N,1997.04.17,
Sun_UE_6001,4,8,921,900,796,891,250,2.0,Y,N,N,N,S,N,N,1997.04.17,
Sun_UE_6001,3,8,694,684,603,701,250,2.0,Y,N,N,N,S,N,N,1997.04.17,
Sun_UE_6001,2,8,460,457,513,538,250,2.0,Y,N,N,N,S,N,N,1997.04.17,
Sun_UE_6001,1,8,281,281,224,261,250,2.0,Y,N,N,N,S,N,N,1997.04.17,
Sun_Ultra1-140,1,8,178.7,175.7,202.9,154.4,140.0,2.0,N,N,Y,N,S,N,N,1997.04.17,
Sun_Ultra1-170-,1,8,225.2,235.7,257.1,253.8,167.0,2.0,N,N,Y,N,S,N,N,1996.02.27,
Sun_Ultra1-170E,1,8,196.2,192.4,222.9,157.9,167.0,2.0,N,N,Y,N,S,N,N,1997.04.17,
Sun_Ultra1-200E,1,8,218.2,213.0,235.7,188.0,200.0,2.0,N,N,Y,N,S,N,N,1997.04.17,
Sun_Ultra2-2170,2,8,266.4,264.5,311.8,276.8,167.,2.0,Y,N,N,N,S,N,N,1997.04.17,
Sun_Ultra2-2170,1,8,198.8,192.1,207.6,168.0,167.,2.0,Y,N,N,N,S,N,N,1997.04.17,
Sun_Ultra2-2200,2,8,280.0,292.0,328.0,305.0,250.,2.0,Y,N,N,N,S,Y,N,1996.10.21,
Sun_Ultra2-2200,2,8,291.4,285.6,329.9,311.4,250.,2.0,Y,N,N,N,S,N,N,1997.04.17,
Sun_Ultra2-2200,1,8,181.9,231.4,236.8,210.4,250.,2.0,Y,N,N,N,S,Y,N,1996.10.21,
Sun_Ultra2-2200,1,8,228.5,227.5,258.9,189.9,250.,2.0,Y,N,N,N,S,N,N,1997.04.17,
Sun_Ultra2i,1,8,192.1,192.1,213.8,213.3,300.0,2.0,N,N,Y,N,S,N,N,1998.06.03,
Sun_Ultra30,1,8,210.5,242.4,279.1,210.5,296.,2.0,N,N,Y,N,S,N,N,1998.11.29,
Sun_Ultra30,1,8,290.9,280.7,341.2,349.5,300.,2.0,N,N,Y,N,S,N,N,1997.11.08,
Sun_Ultra60-360,2,8,391.3,324.4,428.7,374.9,360.,2.0,Y,N,N,N,S,N,N,1998.10.19,
Sun_Ultra60-360,1,8,355.2,343.8,311.1,358.6,360.,2.0,Y,N,N,N,S,N,N,1998.10.19,
Tandem_Integrity_S2,1,8,22.5,21.6,27.6,27.0,16.0,2.0,N,N,Y,N,S,N,N,2002.11.13,2002/0029.html
TMC_CM-200_64k_10,2048,8,42011.2,42010.4,47451.2,45225.6,10.0,2.0,N,Y,N,N,E,N,N,1992.02.03,
TMC_CM-200__8k_10_MHz,256,8,5251.4,5251.3,5931.4,5653.2,10.0,2.0,N,Y,N,N,E,N,N,1992.02.03,
TMC_CM-2_64k_7_MHz,2048,8,25796.0,25796.0,29259.2,27958.4,7.0,2.0,N,Y,N,N,E,N,N,1992.02.03,
TMC_CM-2_64k_8_MHz,2048,8,29465.9,30592.8,33520.0,32000.0,8.0,2.0,N,Y,N,N,E,N,N,1991.12.24,
TMC_CM-2__8k_7_MHz,256,8,3224.5,3224.5,3657.4,3494.8,7.0,2.0,N,Y,N,N,E,N,N,1992.02.03,
TMC_CM-2__8k_8_MHz,256,8,3683.2,3824.1,4190.0,4000.0,8.0,2.0,N,Y,N,N,E,N,N,1992.02.03,
TMC_CM-5E,32,4,8573.8,7055.2,8043.8,8036.5,40.0,4.0,N,Y,N,N,S,N,N,1994.06.17,
TMC_CM-5E,32,8,11759.9,11759.1,12383.9,12378.3,40.0,4.0,N,Y,N,N,S,N,N,1994.06.17,
Tera_MTA_simulated,16,8,30101.5,30033.3,30551.6,30509.8,300.0,3.0,N,N,N,Y,E,N,N,1996.03.31,
Tera_MTA_simulated,8,8,14968.7,14997.2,15191.0,15241.1,300.0,3.0,N,N,N,Y,E,N,N,1996.03.31,
Tera_MTA_simulated,4,8,7684.5,7679.6,7796.8,7799.7,300.0,3.0,N,N,N,Y,E,N,N,1996.03.31,
Tera_MTA_simulated,2,8,3995.5,3999.5,4059.0,4062.2,300.0,3.0,N,N,N,Y,E,N,N,1996.03.31,
Tera_MTA_simulated,1,8,2062.5,2060.0,2090.4,2091.3,300.0,3.0,N,N,N,Y,E,N,N,1996.03.31,
Unisys_ES7000_Aries_130,8,8,13239,13230,14668,15630,900.0,4.0,Y,N,N,N,S,N,N,2003.05.07,2003/0009.html
Unisys_ES7000_Aries_130,16,8,13381.7,13268.0,14724.4,15681.8,900.0,4.0,Y,N,N,N,S,N,N,2003.03.21,2003/0007.html
ABIT_KG7_Athlon,1,8,941.2,592.6,727.3,727.3,1333.0,2.0,N,N,Y,N,S,N,P,2001.08.30,2001/0030.html
ABIT_KT7A_Athlon,1,8,417.1,413.6,450.0,431.2,910.0,2.0,N,N,Y,N,S,N,P,2001.11.06,2001/0042.html
ABIT_VP6_PIII_933,8,8,1303.7,1375.1,1595.8,1577.4,933.3,1.0,N,N,N,N,S,N,C,2002.08.09,2002/0019.html
ABIT_VP6_PIII_933,2,8,643.3,685.3,641.7,611.3,933.3,1.0,Y,N,N,N,S,N,P,2002.08.09,2002/018.html
ABIT_VP6_PIII_933,1,8,583.7,669.3,652.0,716.8,933.3,1.0,Y,N,N,N,S,N,P,2002.08.09,2002/018.html
